catch	id	player
2018-03-02 10:12:02.745	2C4E-0000-032D-0B0B	Lanto9
2018-03-02 10:12:02.745	2C4E-0000-032D-0B0B	Lbangumz
2018-03-02 10:12:02.745	2C4E-0000-032D-0B0B	Mana829
2018-03-02 10:12:02.745	2C4E-0000-032D-0B0B	MonkeyD5000
2018-03-02 10:12:02.745	2C4E-0000-032D-0B0B	MylesMAK
2018-03-02 10:12:02.745	2C4E-0000-032D-0B0B	TNKKIR1021
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	0304coolguy
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	232302
2018-01-02 08:18:50.903	2C4E-0000-034E-6CEF	adam190709
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	alonso201001
2018-01-06 18:36:15.789	2C4E-0000-034E-6CEF	Angrybirds1210
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	ayatosakino2
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	Biogant
2018-01-02 08:18:50.903	2C4E-0000-034E-6CEF	briguy1978
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	CamJ07
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	charliefromrush
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	Ciaran1808
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	darkmaul27
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	DatEnderGuy1095
2018-01-14 19:40:53.618	2C4E-0000-034E-6CEF	Dest2004
2018-01-06 04:07:47.878	2C4E-0000-034E-6CEF	diegojosejavier
2018-01-06 21:50:38.028	2C4E-0000-034E-6CEF	Doodle-bug9876
2018-01-02 08:18:50.903	2C4E-0000-034E-6CEF	Dr.Legetron
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	GamingAC3
2018-02-20 17:03:25.152	2C4E-0000-034E-6CEF	himaimaimai
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	Jolie_Rosie03
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	LBoogie101984
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	LinkHunter1984
2018-01-02 08:18:50.903	2C4E-0000-034E-6CEF	master_cuber123
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	mytmouse125
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	okaasanda
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	ouioui40110
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	Pontiacs_1
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	Princess_Naty
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	prinsamra
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	Ronin_duddy
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	ryuryu1120
2018-01-31 15:39:15.105	2C4E-0000-034E-6CEF	sato589634
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	smiimj15
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	Stokkstein
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	surfkickflip
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	szecsodi
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	xuelian520
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	y1y3k8m1
2018-01-02 08:18:50.903	2C4E-0000-034E-6CEF	yabalina
2017-12-18 16:12:57.879	2C4E-0000-034E-6CEF	yustin3535
2018-02-23 15:05:08.971	2C50-0000-0357-8286	carfalt
2018-02-23 15:05:08.971	2C50-0000-0357-8286	enqiqing
2018-02-23 15:05:08.971	2C50-0000-0357-8286	ganymede_lobster
2018-02-23 15:05:08.971	2C50-0000-0357-8286	MuffinH
2018-02-23 15:05:08.971	2C50-0000-0357-8286	RiuuzakiL2010
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	ajet112
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	Daichi3355
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	GB-Packer03
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	hitaka3-1
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	hyrule-link404
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	kenhikaru
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	kozaruclub2809
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	mttk68
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	nagasa0522
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	NAGATANIRYUGA
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	niekje
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	pooooooh3
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	raiga0304
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	ShowGo1103
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	Sydward017
2018-02-23 15:05:10.884	2C51-0000-0312-60C2	yurasiki
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	ajronald
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	albafresh09
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	bryancito22
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	BS-MAX-514
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	catlover662
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	ConnorWhynot
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	golf310
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	kekodesudesu4721
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	KimReyeles
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	ncc1701abcde
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	newway
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	osaru99
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	Redsonickirby
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	rskq75571
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	RubikSolver1028
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	Ryouta-Hoshina
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	shinbu-10
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	Ssksytgaz8712
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	Taison-296
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	techpcpro
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	Yorch0206
2018-02-23 15:05:12.874	2C52-0000-0308-61AB	zawasawa
2018-03-02 10:12:04.838	2C52-0000-0326-2142	0037naomi
2018-03-02 10:12:04.838	2C52-0000-0326-2142	246taishi
2018-03-02 10:12:04.838	2C52-0000-0326-2142	aaronlupton
2018-03-02 10:12:04.838	2C52-0000-0326-2142	Aatu11
2018-03-02 10:12:04.838	2C52-0000-0326-2142	Blaziken420Toke
2018-03-02 10:12:04.838	2C52-0000-0326-2142	bombei309
2018-03-02 10:12:04.838	2C52-0000-0326-2142	bryamsfl
2018-03-02 10:12:04.838	2C52-0000-0326-2142	da_chubbz
2018-03-02 10:12:04.838	2C52-0000-0326-2142	defined2792pokh7
2018-03-02 10:12:04.838	2C52-0000-0326-2142	eburgosjr
2018-03-02 10:12:04.838	2C52-0000-0326-2142	EdoderJam
2018-03-02 10:12:04.838	2C52-0000-0326-2142	guafmen
2018-03-02 10:12:04.838	2C52-0000-0326-2142	H2o_IzzY
2018-03-02 10:12:04.838	2C52-0000-0326-2142	himelove_010923
2018-03-02 10:12:04.838	2C52-0000-0326-2142	iimasyou
2018-03-02 10:12:04.838	2C52-0000-0326-2142	joao_rick
2018-03-02 10:12:04.838	2C52-0000-0326-2142	JulianEi
2018-03-02 10:12:04.838	2C52-0000-0326-2142	leandrortiz
2018-03-02 10:12:04.838	2C52-0000-0326-2142	likeahammer
2018-03-02 10:12:04.838	2C52-0000-0326-2142	mrm003
2018-03-02 10:12:04.838	2C52-0000-0326-2142	ragomirluca
2018-03-02 10:12:04.838	2C52-0000-0326-2142	saku77saku
2018-03-02 10:12:04.838	2C52-0000-0326-2142	SeahawkBI
2018-03-02 10:12:04.838	2C52-0000-0326-2142	skipadoo
2018-03-02 10:12:04.838	2C52-0000-0326-2142	TIVOTVLF1721
2018-03-02 10:12:04.838	2C52-0000-0326-2142	YEWTREE104
2018-02-23 15:05:14.283	2C52-0000-0358-85E9	charles5225
2018-02-23 15:05:14.283	2C52-0000-0358-85E9	EstefanoE
2018-02-23 15:05:14.283	2C52-0000-0358-85E9	Jayden-levi09
2018-02-23 15:05:14.283	2C52-0000-0358-85E9	nakayu-09
2018-02-23 15:05:14.283	2C52-0000-0358-85E9	revolv23
2018-02-23 15:05:14.283	2C52-0000-0358-85E9	sakurako2008
2018-02-23 15:05:14.283	2C52-0000-0358-85E9	schiuma_sara
2018-02-23 15:05:14.283	2C52-0000-0358-85E9	smartgirl2626
2018-02-23 15:05:14.283	2C52-0000-0358-85E9	ttaaiikkii5240
2018-02-23 15:05:14.283	2C52-0000-0358-85E9	uk.bros.571
2018-03-02 10:12:06.557	2C53-0000-0339-ED8A	blarbedar
2018-03-02 10:12:06.557	2C53-0000-0339-ED8A	overone30
2018-03-02 10:12:08.358	2C54-0000-0304-107B	117039koukou
2018-03-02 10:12:08.358	2C54-0000-0304-107B	avh0424
2018-03-02 10:12:08.358	2C54-0000-0304-107B	bedmonster
2018-03-02 10:12:08.358	2C54-0000-0304-107B	Cez10481
2018-03-02 10:12:08.358	2C54-0000-0304-107B	colise56
2018-03-02 10:12:08.358	2C54-0000-0304-107B	gmo.guilherme
2018-03-02 10:12:08.358	2C54-0000-0304-107B	ilias7
2018-03-02 10:12:08.358	2C54-0000-0304-107B	mlkl1999
2018-03-02 10:12:08.358	2C54-0000-0304-107B	nnbbnnnn
2018-03-02 10:12:08.358	2C54-0000-0304-107B	takahiroyuriko
2018-03-02 10:12:08.358	2C54-0000-0304-107B	tatukirin11292
2018-03-02 10:12:08.358	2C54-0000-0304-107B	Tyoung80
2018-03-02 10:12:08.358	2C54-0000-0304-107B	vghjuii
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	933404
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	beast1512
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	beautifullyjynxd
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	Corndogs_Jackie
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	croftt
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	gar4295
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	JoelyMarc
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	junyoshisyoh
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	Ka5107
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	kiokana
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	LowG13
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	MARTASTRUC
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	moussamateomatis
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	natooquentinoo
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	petro06
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	Philippe92
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	rizurisa1226
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	Sorgon2002
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	tackey818
2018-03-02 10:12:09.932	2C54-0000-0361-E4A9	Urrikart
2018-02-23 15:05:16.414	2C55-0000-0300-854A	0088m_ishikawa
2018-02-23 15:05:16.414	2C55-0000-0300-854A	Adrian24be
2018-02-23 15:05:16.414	2C55-0000-0300-854A	aketan26
2018-02-23 15:05:16.414	2C55-0000-0300-854A	AngelRexx
2018-02-23 15:05:16.414	2C55-0000-0300-854A	augustin.davoust
2018-02-23 15:05:16.414	2C55-0000-0300-854A	Bertil-Sven
2018-02-23 15:05:16.414	2C55-0000-0300-854A	Brandmeier
2018-02-23 15:05:16.414	2C55-0000-0300-854A	carpenter02
2018-02-23 15:05:16.414	2C55-0000-0300-854A	chino0130
2018-02-23 15:05:16.414	2C55-0000-0300-854A	Chisatyan
2018-02-23 15:05:16.414	2C55-0000-0300-854A	chonchon4
2018-02-23 15:05:16.414	2C55-0000-0300-854A	creater156
