catch	id	player
2018-03-02 10:09:02.055	8286-0000-034B-9EC5	Ned1025
2018-03-02 10:09:02.055	8286-0000-034B-9EC5	PhoenixGrady
2018-03-02 10:09:02.055	8286-0000-034B-9EC5	Rejo101
2018-03-02 10:09:02.055	8286-0000-034B-9EC5	RocketRyder10
2018-03-02 10:09:02.055	8286-0000-034B-9EC5	RokiLP
2018-03-02 10:09:02.055	8286-0000-034B-9EC5	ruben-aa
2018-03-02 10:09:02.055	8286-0000-034B-9EC5	soutayumi
2018-03-02 10:09:02.055	8286-0000-034B-9EC5	SouthernTier
2018-03-02 10:09:02.055	8286-0000-034B-9EC5	tintin31677
2018-03-02 10:09:02.055	8286-0000-034B-9EC5	TJD2007
2018-03-02 10:09:02.055	8286-0000-034B-9EC5	tom90wilson
2018-03-02 10:09:02.055	8286-0000-034B-9EC5	tonosama1014
2018-03-02 10:09:02.055	8286-0000-034B-9EC5	umin7788
2018-03-02 10:09:02.055	8286-0000-034B-9EC5	xK3nnyx
2018-03-02 10:09:02.055	8286-0000-034B-9EC5	zockeryolo2004
2018-02-23 15:07:57.496	8288-0000-0319-97A9	2004ARON
2018-02-23 15:07:57.496	8288-0000-0319-97A9	alex.c2108
2018-02-23 15:07:57.496	8288-0000-0319-97A9	AnRaMaRaGa05
2018-02-23 15:07:57.496	8288-0000-0319-97A9	arakistarrak
2018-02-23 15:07:57.496	8288-0000-0319-97A9	atilaiscool
2018-02-23 15:07:57.496	8288-0000-0319-97A9	Bertil-Sven
2018-02-23 15:07:57.496	8288-0000-0319-97A9	BiardJean
2018-02-23 15:07:57.496	8288-0000-0319-97A9	BrianA387
2018-02-23 15:07:57.496	8288-0000-0319-97A9	BuckeyeNutt33
2018-02-23 15:07:57.496	8288-0000-0319-97A9	celindy
2018-02-23 15:07:57.496	8288-0000-0319-97A9	dansmolinski
2018-02-23 15:07:57.496	8288-0000-0319-97A9	daveyiii
2018-02-23 15:07:57.496	8288-0000-0319-97A9	davidkin007
2018-02-23 15:07:57.496	8288-0000-0319-97A9	dellbox2
2018-02-23 15:07:57.496	8288-0000-0319-97A9	eliozzz
2018-02-23 15:07:57.496	8288-0000-0319-97A9	fast_car_family4
2018-02-23 15:07:57.496	8288-0000-0319-97A9	fumayuua
