catch	id	player
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	Fire_Luigigames
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	fnaemoari
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	Gadofoh
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	g.kazaki
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	GustavoRudess
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	harukane
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	haruta110130
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	jacksonrobbins
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	jaycar23
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	katousmat
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	kevgil
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	keyhome823
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	Kilgore727
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	kkmate2011
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	Madonwii
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	robot6
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	Rocketman123456
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	showway1007
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	TheNightfrog
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	Thundercleez
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	TrautesWiiU
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	trk.sn_nmy
2018-03-02 10:03:59.132	8B62-0000-034E-14D9	WiiUDimensions
2017-12-18 16:19:56.239	8B62-0000-0352-537E	Ballokeelyou
2018-02-20 18:00:02.375	8B62-0000-0352-537E	c3dric_731
2017-12-18 16:19:56.239	8B62-0000-0352-537E	chaparrito_2007
2017-12-18 16:19:56.239	8B62-0000-0352-537E	Ewan_P
2017-12-18 16:19:56.239	8B62-0000-0352-537E	Giovi.Hero.06
2018-02-20 18:00:02.375	8B62-0000-0352-537E	inazumaitrbunn
2017-12-18 16:19:56.239	8B62-0000-0352-537E	jmaritim30
2017-12-18 16:19:56.239	8B62-0000-0352-537E	Kadenc2008
2017-12-18 16:19:56.239	8B62-0000-0352-537E	mizunanegi
2017-12-18 16:19:56.239	8B62-0000-0352-537E	motohono2500
2017-12-18 16:19:56.239	8B62-0000-0352-537E	nakamoto8174
2017-12-18 16:19:56.239	8B62-0000-0352-537E	pixeljunkie38
2017-12-18 16:19:56.239	8B62-0000-0352-537E	Quazzi0717
2017-12-18 16:19:56.239	8B62-0000-0352-537E	sonicplush59
2018-02-23 15:04:20.008	8B64-0000-032A-F716	0608yae
