catch	id	player
2017-12-18 15:04:34.431	C02D-0000-0336-5007	chiara040503
2017-12-18 15:04:34.431	C02D-0000-0336-5007	chrissie1972
2017-12-18 15:04:34.431	C02D-0000-0336-5007	ChristoperMC
2017-12-18 15:04:34.431	C02D-0000-0336-5007	darthasaud
2017-12-18 15:04:34.431	C02D-0000-0336-5007	DarthThaniel
2017-12-18 15:04:34.431	C02D-0000-0336-5007	dellymaia-icloud
2017-12-18 15:04:34.431	C02D-0000-0336-5007	dodgersfan7800
2017-12-18 15:04:34.431	C02D-0000-0336-5007	droge641
2017-12-18 15:04:34.431	C02D-0000-0336-5007	enzo3114
2018-01-02 08:25:16.935	C02D-0000-0336-5007	Erik.Ekelund
2017-12-18 15:04:34.431	C02D-0000-0336-5007	famille_radoicic
2017-12-18 15:04:34.431	C02D-0000-0336-5007	fgratt11
2017-12-18 15:04:34.431	C02D-0000-0336-5007	FlashBoy777
2017-12-18 15:04:34.431	C02D-0000-0336-5007	fu_hi25
2017-12-18 15:04:34.431	C02D-0000-0336-5007	fukimikuyuga
2017-12-18 15:04:34.431	C02D-0000-0336-5007	Gangel2004
2017-12-18 15:04:34.431	C02D-0000-0336-5007	GARIPON1
2017-12-18 15:04:34.431	C02D-0000-0336-5007	goldenwings357
2017-12-18 15:04:34.431	C02D-0000-0336-5007	Gul234
2017-12-18 15:04:34.431	C02D-0000-0336-5007	haruki1333
2017-12-18 15:04:34.431	C02D-0000-0336-5007	harurihi1110
2017-12-18 15:04:34.431	C02D-0000-0336-5007	ice-stormy-17
2018-01-09 14:33:47.48	C02D-0000-0336-5007	ilikepizza.com
2017-12-18 15:04:34.431	C02D-0000-0336-5007	iseuyuudonko620
2017-12-18 15:04:34.431	C02D-0000-0336-5007	JadenR55
2017-12-18 15:04:34.431	C02D-0000-0336-5007	jamiemario123
2017-12-18 15:04:34.431	C02D-0000-0336-5007	JDRKIDS75
2017-12-18 15:04:34.431	C02D-0000-0336-5007	jenny2177
2017-12-18 15:04:34.431	C02D-0000-0336-5007	JonathanCtl
2018-02-21 23:00:10.952	C039-0000-030C-1B2A	acluft
2017-12-18 15:04:34.431	C02D-0000-0336-5007	jyunniti0523
2017-12-18 15:04:34.431	C02D-0000-0336-5007	karenramos123
2018-01-02 08:25:16.935	C02D-0000-0336-5007	kazunadusizu
2017-12-18 15:04:34.431	C02D-0000-0336-5007	Keiiiv
2017-12-18 15:04:34.431	C02D-0000-0336-5007	Kimbrellfam4
2017-12-18 15:04:34.431	C02D-0000-0336-5007	KingMoo545
2017-12-18 15:04:34.431	C02D-0000-0336-5007	kk4785kk
2017-12-18 15:04:34.431	C02D-0000-0336-5007	KOU23HIR14
