catch	id	player
2017-12-18 15:07:08.981	A907-0000-0368-50FA	Altos03
2017-12-18 15:07:08.981	A907-0000-0368-50FA	daniel.t.2010
2017-12-18 15:07:08.981	A907-0000-0368-50FA	elijah0626
2017-12-18 15:07:08.981	A907-0000-0368-50FA	jackoc
2017-12-18 15:07:08.981	A907-0000-0368-50FA	johngoforth
2017-12-18 15:07:08.981	A907-0000-0368-50FA	koopantoad
2017-12-18 15:07:08.981	A907-0000-0368-50FA	Mejia04
2017-12-18 15:07:08.981	A907-0000-0368-50FA	shasta4452
2017-12-18 15:07:08.981	A907-0000-0368-50FA	tinytempertom
2017-12-18 15:07:08.981	A907-0000-0368-50FA	tom.p.barry
2017-12-18 15:07:08.981	A907-0000-0368-50FA	tyleblanc
2017-12-18 15:07:08.981	A907-0000-0368-50FA	uih24182jp
2017-12-18 15:07:08.981	A907-0000-0368-50FA	Woobeewoo
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	acteck1508
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	AKAOKO
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	akkyan1985
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	alexmartin99
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	BenLuke0608
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	Camarro69
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	Deneb0707
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	devanski
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	ElAmigo0
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	Ello78
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	emichan-1023
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	Ghostbat1
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	ha-ka05
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	haleylexis3313
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	hannibal2015
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	Hogansmidget
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	jellycloud103
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	jreque
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	KAIKAI88
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	MacTheEagleHS2
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	makopan
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	mayuyu-mio.48
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	nebulonstyle
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	neptam123
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	novaN06
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	OOSTENDORP2016
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	Queen-Elsa7
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	ricanfer
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	Roxy579
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	silverman05
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	tabbyjo
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	tatianaoliver
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	warhammer79
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	yami256
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	yamo0906
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	yuunosuke29
2017-12-18 15:07:11.127	A908-0000-030F-C8FE	yuuya999955
2018-02-23 15:06:11.235	A908-0000-0335-24A9	dogukan206
2018-02-23 15:06:11.235	A908-0000-0335-24A9	efante06
2018-02-23 15:06:11.235	A908-0000-0335-24A9	emma032009
2018-02-23 15:06:11.235	A908-0000-0335-24A9	karin0912
2018-02-23 15:06:11.235	A908-0000-0335-24A9	kaypko5631
2018-02-23 15:06:11.235	A908-0000-0335-24A9	kikeaitoreloy
2018-02-23 15:06:11.235	A908-0000-0335-24A9	Maxou302
2018-02-23 15:06:11.235	A908-0000-0335-24A9	palido27
2018-02-23 15:06:11.235	A908-0000-0335-24A9	red_sovine
2018-02-23 15:06:11.235	A908-0000-0335-24A9	ron4479
2018-02-23 15:06:11.235	A908-0000-0335-24A9	saiki555
2018-02-23 15:06:11.235	A908-0000-0335-24A9	shltv123
2018-02-23 15:06:11.235	A908-0000-0335-24A9	Sirblackalot
